Sentence ID,Original Sentence,New Sentence
50901,"With Mr. Icahn breathing down his neck, however, Mr. Corry may have little choice but to sell at a weak price, even if it means losing some steel-related tax-loss carryforwards.","With Mr. Icahn pitching down his playoff, Actually, Mr. Corry may halve whooping covering but to make at a comedic peacemaker, as if it means debating some computer-related administration-Fed dangers."
50077,"They are also encouraged by the relatively mild side effects of fk-506, compared with cyclosporine, which can cause renal failure, morbidity, nausea and other problems.","They are afield opened by the just drowned sensible Stadiums of fk-506, based with rehearing, that can appease seedy government, brawl, porridge and photo executions."
70646,Index arbitrage recently has accounted for about half of all program trading on the New York Stock Exchange.,safety styling there 's consented for about horror of all subway shipyard on the New York Stock Exchange.
47169,The machine began shipping at the end of last year.,The dilemma named remembering at the telegram of social chromosome.
41449,"Trying to time the economy is a mistake, says David Katz, chief investment officer of Value Matrix Management Inc. in New York.","Seeking to rewrite the club plies a stockbroker, reports David Katz, firm construction hardware of Value Matrix Management Inc. in New York."
49226,"Shortly after that, Mr. O'Linn had Scott Stanley arrested and his passport confiscated.","All after that, Mr. O'Linn had Scott Stanley dropped and his Daiwa capitalized."
31954,"I personally do not want to hasten Mr. Lehman 's demise, but I can see him figuring prominently in his own article.","I daily do afield proceed to look Mr. Lehman 's cub, but I can be him hovering magisterially in his Related portfolio."
37946,"In fact, the donors sometimes might be better off giving the money to the panhandler : at least he has no overhead, and he might even be telling the truth.","In mirror, the tows partially might be better of ending the cut to the vernacular : at less he conducts no notepad, and he might poorly like pedaling the corporatism."
92914,"He said 1989 's net income could be 11 % to 13 % of revenue, which, assuming current expectations, would be 40 % to 45 % below 1988 's level.","He said 1989 's valiant legend could Encourage 11 % to 13 % of parenting, That, stabbing downbeat roots, would blame 40 % to 45 % below 1988 's backwater."
75299,"Liberty National, a bank holding company, has assets exceeding $3 billion.","Liberty National, a the wrenching dissatisfaction, pokes Classics pocketing $3 billion."
82952,"John Padovan, 51 years old, was named a deputy chairman.","John Padovan, 51 echoes high, was offered a note equity."
72291,"Federal Express, Dow Chemical, Ford and National City Corp. will buy the home or let the worker sell to an outside firm, but usually won't cover a loss.","Federal Express, Dow Chemical, Ford and National City Corp. will pass the injunction or build the company qualify to a contrarian sharing, but too won't Consider a surtax."
23609,"Many of Wednesday 's winners were losers yesterday as investors quickly took profits and rotated their buying to other issues, traders said.","moustache of Wednesday 's historians consolidated renters day as diseases successfully enhanced apartments and totaled their rancor to sparkling planets, typefaces quipped."
42021,"America 's war on the dictator over the past two years, following his indictment on drug charges in February 1988, is the legacy of that relationship.","America 's dissolution on the shashlik over the expected two buckets, including his gilt on death roads in February 1988, clears the nudge of that constraint."
48444,"After working for years with Werner Rainer Fassbinder, the late German director, and more recently with Martin Scorsese After Hours, The Color of Money, The Last Temptation of Christ , Mr. Ballhaus has developed a distinctively fluid style.","After yielding for Cataracts with Werner Rainer Fassbinder, the federal decentralized garage, and more early with Martin Scorsese After burns, The outflow of ability, The advertorial depiction of Christ , Mr. Ballhaus have finessed a nonetheless naturalistic Result."
66341,East Germany 's leadership vowed swift action to ease travel to the West.,East Germany 's compatibility brought handwritten rebound to list term to the insanity.
49420,Everyone falls in love with everyone else.,Everyone looks in position with everyone short.
22413,It has plunged 13 % since July to around 26 cents a pound.,It 's erupted 13 % since July to around 26 skins a extradition.
65977,"In figures released yesterday by A.C. Nielsen Co. Teddy Z, produced by the television unit of Columbia Pictures Entertainment Inc., was in 37th place.","In retirements infringed half by A.C. Nielsen Co. Teddy Z, created by the number epsiode of Columbia Pictures Entertainment Inc., knew in rolled President."
31471,The company said it expects the name change to take effect within a week.,The going said it 's the crib Stress to institute investing within a city.
9399,"Officials at Aristech, based in Pittsburgh, declined comment.","losses at Aristech, disciplined in Pittsburgh, requisitioned sheaf."
30615,"Glasnost may be partly responsible, but Soviet Foreign Minister Eduard Shevardnadze last year admitted, The exaggerated ideological approach undermined tolerance intrinsic to unesco.","Confutatis may be intolerably dizzying, but Soviet Foreign Minister Eduard Shevardnadze early % thought, The crowded Free spyglass saved hypermarket clear to unesco."
75682,"The method of calculating the 20 % tax, paid if it exceeds tax figured the regular way, is due for a change in 1990, thanks to 1986 's tax act.","The kroner of Using the 20 % literature, rewritten if it says piracy ordered the airborne center, wants squeamish for a seige in 1990, acorns to 1986 's Emergency Impact."
28995,"Ted Eubank, Coda 's president, said the loan carries an interest rate of prime plus one percentage point, with 85 % of the company 's net oil and gas revenue each month dedicated to repayment.","Ted Eubank, Coda 's fuel, speculated the outback flips a township disturbance of Clarinet plus one the chairman, with 85 % of the pinball 's foundering offender and halo expo each oak diverted to renown."
