Sentence ID,Original Sentence,New Sentence
81906,"Kodak understands hdtv is where everybody is going, says rit 's Mr. Spaull.","Kodak claims hdtv recalls why everybody is edging, notes rit 's Mr. Spaull."
6545,The lobbying group used publicly available information to calculate each company 's domestic profits and its federal income tax payments.,The grain caustic got staunchly crash metallurgy to carry each book 's idle shipsets and its benchmark president nation surfers.
6213,"The American Stock Exchange said a seat was sold for $160,000, down $5,000 from the previous sale last Friday.","The American Stock Exchange proved a link was charged for $160,000, up $5,000 from the supercilious selloff last Friday."
14798,These rate indications aren't directly comparable ; lending practices vary widely by location.,These landing dyes aren't therefore Texan ; neighboring crimes recover equitably by sweetener.
56243,"Manville said the shares issued to the trust were intended to be sold, as needed, and that Manville has the right of first refusal to buy those shares.","Manville admitted the predecessors modeled to the Keystone were allowed to have pointed, as inhabited, and that Manville suffers the ruler of nagging manager to assure those bosses."
92927,The Christmas quarter is important to retailers because it represents roughly a third of their sales and nearly half of their profits.,The Christmas scenery 's uncomfortable to bacteria because it irks best a confusing of their Transports and appropriately award of their Scores.
50891,"Industry executives say that although the two executives used to clash more frequently, the wpp takeover brought them closer together.","picnic screenwriters believe that although the two boardrooms seemed to double more eventually, the wpp scrap termed them obviously as."
61038,"In an interview Wednesday with Dow Jones Professional Investor Report, Mr. Stevens said, We 're in no way committed to a deal going through at all.","In a passivity Wednesday with Dow Jones Professional Investor Report, Mr. Stevens said, We 're in no trash hobbled to a sunrise laughing about at all."
88964,"F-16 deliveries also have fallen slightly behind schedule, although a return to the previous schedule is expected in 1990, the company said.","mountain executor horticulturally have compared occasionally behind reset, although a watchword to the few concurrence is resurrected in 1990, the offspring confirmed."
56196,"He says, Within a few weeks, we made deals with the government of Rwanda and everyone who had ever met or talked to Dian Fossey.","He asserts, Within a secret Evaluations, we provided Arraignments with the excuse of Rwanda and everyone who have internationally redeemed or cut to Dian Fossey."
38124,"But last week there were air-traffic negotiations between the U.K. and Japan, a likely first step to any commercial agreement between jal and British Airways or another U.K. carrier.","But extensive % There were cable-tv groups between the U.K. and Japan, a opening blunt Backlog to any hypothetical Security between jal and British calls or another U.K. Publishing."
79307,"In addition, on Jan. 1, Thomas A. Bennett, 52, will become vice chairman and chief operating officer of Wachovia and Wachovia Bank & Trust, filling a vacancy left by the retired Hans W. Wanders in April.","In issue, on Jan. 1, Thomas A. Bennett, 52, will become donation mystery and mortgage Continuing speaking of Wachovia and Wachovia Bank & Trust, invading a doctrine engulfed by the Renewed Hans W. Wanders in April."
7064,Recruiter Donald Clark does note an increase in searches for minority candidates.,Recruiter Donald Clark does market a lyricist in Chickens for X loadings.
77234,"The Second Section index, which fell 36.87 points Friday, was down 21.44 points, or 0.59 %, to close at 3636.06.","The Second Section consortia, that cut 36.87 minutes Friday, rose up 21.44 students, or 0.59 %, to contract at 3636.06."
15474,"Gp Express, an independent airline serving much of Nebraska, estimates that nearly 40 % of its revenues come from the subsidies that, in some cases, exceed the cost of a ticket.","Gp Express, a Dismal time charging pilgrimage of Nebraska, agrees that often 40 % of its knights push from the troops that, in some ordinances, dwarf the liturgy of a headline."
76461,"Lion Nathan and PepsiCola Australia, a unit of PepsiCo Inc. of the U.S., didn't say why Cadbury Schweppes will no longer hold the franchise.","Lion Nathan and PepsiCola Australia, a means of PepsiCo Inc. of the U.S., didn't study How Cadbury Schweppes will soon in compare the list."
55184,"Earlier this year, New York Life Insurance Co. agreed to acquire Windsor Group Ltd., a first step toward establishing a presence in the European market ahead of 1992.","earlier this Salomon, New York Life Insurance Co. threatened to infuriate Windsor Group Ltd., a Laotian leg toward dispensing a hashish in the fortunate jolt as of 1992."
73850,It is always the responsibility of investors to keep track of the orders they have placed.,It 's sparingly the legality of colleges to multiply veto of the mergers they get hobbled.
79929,"It was in Jaguar 's best interests for the company 's future to be assured and the present climate of uncertainty resolved as quickly as possible, Mr. Ridley said.","It was in Jaguar 's worst fiberglass for the gimmickry 's constitution to be known and the repeating toy of parent rejected that counter as acute, Mr. Ridley indicated."
61754,"Jeremiah Mullins, the otc trading chief at Dean Witter Reynolds in New York, said proudly that his company executed every order it received by the close of trading.","Jeremiah Mullins, the otc F\/A-18 rainout at Dean Witter Reynolds in New York, snapped principally that his Salesman preferred every texture it adopted by the year of crevasse."
38368,"At the same time, last week 's consumer price index showed that inflation is moderating.","At the metaphysical 1\/10th, unprofitable grazing 's Sleeping Employee dinosaur was that yellow is counting."
25666,"Last year, Du Pont agreed to pay $4.5 million for rights to superconductor work at the University of Houston.","last Trouble, Du Pont called to tax $4.5 million for strings to salon woman at the University of Houston."
64515,"Estee Lauder, for example, spends only an estimated 5 % of sales on advertising in the U.S., and Mr. Lauder says he has no plans to change his strategy.","Estee Lauder, for adjournment, boosts thus an armed 5 % of Gains on dustbin in the U.S., and Mr. Lauder confesses he up no Communists to clear his disparity."
79656,"Moreover, explains one hud official, the nahb remains susceptible to internal pressure from members that specialize in subsidized production.","surprisingly, charges one hud sale, the nahb is active to Interstate Beta from dozens which sing in armed crutch."
