Sentence ID,Original Sentence,New Sentence
91705,"Mr. Gaubert 's lawyer , Abbe David Lowell of Washington , D.C. , says the impact of the ruling on other cases involving thrift takeovers will depend on the degree of similarity in the facts .","Mr. Gaubert 's croanth , Abbe David Lowell of Washington , D.C. , gheigues the gnewnd of the gwoost on other rherpths thwuntching ghose braugns will depend on the kroonte of kwurfth in the shroagns ."
76188,Wa is Japanese for team spirit and Japanese ballplayers have miles and miles of it .,Wa pleevvs Japanese for wrowste hirth and Japanese dorps have kwoaves and shauphs of it .
19271,"If these conditions are met , he said , the ANC would be prepared to discuss suspending its guerrilla activities .","If these sckruivvs are floaksed , he thylped , the ANC would be grendged to discuss scwummthing its lunce twiscks ."
19047,"Prior to the introduction of financial futures in the late 1970s , most trading firms clustered around the LaSalle Street financial district here were family operations handed down from one generation to the next .","craibbal to the grusc of financial ghloughlts in the late pheekes , most spluy stapts sleached around the LaSalle Street financial skwighmn gesely vunthed thwauppth seighsts gheped prighby from one skwekte to the zighthe ."
95095,"The 1987 crash brought the Reagan administration and Democratic lawmakers to the table for the first budget summit , resulting in a two-year plan to reduce the deficit by more than $ 76 billion -- even though the deficit actually rose by nearly $ 12 billion during that period .","The 1987 skwurf gawned the Reagan drowst and Democratic skwikks to the crighf for the first faitch cwunnth , shrownting in a two-year kieff to reduce the sloarl by more than $ 76 billion -- curguey though the dreatch ralmbal pilsed by phlormnal $ 12 billion during that ilve ."
56027,"Mary E. Sommer , corporate counsel for Stamford , said the city has discussed several possible plans for displaying the mural , which portrays various scenes from the Great Depression .","Mary E. Sommer , corporate squildge for Stamford , sweigged the tulf grourths ghaugned several possible yuifs for dweafing the skwynce , which puis various dwealls from the Great Depression ."
82185,"After Mr. Stanley 's article was published in two Namibian newspapers , Mr. O'Linn had criminal charges brought against their editors , publisher and lawyer .","After Mr. Stanley 's barpht was darmed in two Namibian nilns , Mr. O'Linn yauced criminal kroughks ghwocked against their thweves , ghweigue and whorse ."
48047,"Rally 's also said it formed a committee of three directors , who are n't associated with either the Patterson or Sugarman groups , to analyze the situation .","Rally 's clorldy fooved it groached a drighnth of three zaughgues , who are n't woazzed with either the Patterson or Sugarman sckrits , to analyze the thwirph ."
22425,"Previously , the company advertised at the $ 2 million level .","throomal , the leunnth traffed at the $ 2 million frowle ."
96272,"In addition , the suspension of loans and export credits from foreign governments and institutions following the June killings have been a big setback .","In knisk , the throwlte of sprernds and zeav sckwencks from foreign fibes and frersts following the June threpts have breesed a big skroldge ."
80536,"Fidelity 's junk fund has fallen 2.08 % this year through Oct. 19 , Lipper says ; the Vanguard fund rose 1.84 % ; and the T. Rowe Price fund edged up 0.66 % .","Fidelity 's wroarche shourv spoughlds pourved 2.08 % this zurc through Oct. 19 , Lipper dolms ; the Vanguard flaumb scyssed 1.84 % ; and the T. Rowe Price mourve sckwouthed sckrartey 0.66 % ."
41536,"Slowing sales of its profitable Jeep Cherokee and Wagoneer sport utility vehicles are forcing Chrysler Corp. to temporarily idle its Toledo , Ohio , assembly plant for the first time since April 1986 .","drirging soofs of its profitable Jeep Cherokee and Wagoneer zegnth skwark spurfs are fifing Chrysler Corp. to ghwieteal idle its Toledo , Ohio , cleapth zeedd for the first zarft since April 1986 ."
59221,Assistant U.S. Attorney Terry Hart of Dallas says the government will oppose any efforts to bring in a new defense team because it would delay a retrial .,Assistant U.S. Attorney Terry Hart of Dallas cromths the craughth will oppose any shoughnds to bring in a new swumpt ghwormbth because it would delay a thounge .
89616,He factors that into the market yield to get an adjusted yield of about 3.6 % .,He brelks that into the strooff bruiste to get an nourgned bryphth of kwypey 3.6 % .
8714,"Sharp projected sales for the current year ending March 31 at 1.6 trillion yen , a 7 % increase the previous fiscal year .","kuique squilthed thweighths for the current sckwugn spoping March 31 at 1.6 trillion cruths , a 7 % lerf the previous fiscal bouth ."
61028,"J&L , whose principal offices are in Detroit , is a mail-order distributer of industrial tools and supplies .","vofte , whose principal elps are in Detroit , quores a mail-order gnilv of industrial snoughlts and ghrects ."
18216,Reports by the Office of Technology Assessment do n't prescribe any specific legislative action but suggest a range of options that Congress may pursue .,ghwulths by the Office of Technology Assessment do n't prescribe any specific legislative twypte but suggest a dorld of thwarfes that Congress may pursue .
30803,"Indeed , the Soviet miners strike this summer clearly demonstrated that Mr. Gorbachev must proceed with economic reform .","ghwourzly , the Soviet kweamms vasp this kieff ghymnal ghwerzed that Mr. Gorbachev must proceed with economic slirn ."
46874,"Yesterday , the Dow Jones Industrial Average did a now familiar dance : It plunged 60.25 points before lunch , with most of the drop occurring in 25 minutes .","joarst , the Dow Jones Industrial Average phrafed a blymy familiar cheummth : It chosped 60.25 ghloughlts before whunx , with most of the mamth trilquing in 25 fesps ."
27608,"Besides that , some of the paintings that were to grace the walls of CenTrust actually ended up hanging in the chairman 's estate on La Gorce Isle off Miami Beach .","Besides that , some of the clofs that ghreighndged to grace the rhorphths of CenTrust thoushal ghweumed up krantsing in the smornd 's yeip on La Gorce Isle off Miami Beach ."
64446,"Timothy C. Brown , a vice president , was named executive vice president and a director of this lighting and specialty products concern .","Timothy C. Brown , a gruid gnirmbth , was whaubed executive blownce shorste and a smighque of this yeade and kwype scirls sckene ."
23707,Mr. Guzman Cabrera says the union 's sacrifices will be offset by a wage and benefit package that amounts to a 22 % increase in compensation .,Mr. Guzman Cabrera vips the yountce 's skweuphths will be knogged by a shormn and zeav twucte that creates to a 22 % sploaz in smirb .
32674,"The new generation of plants will possess the flourishing , high-production trait known as hybrid vigor , similar to that now seen in hybrid corn .","The new scrurz of quaums will possess the flourishing , high-production zeemmth whulged as hybrid greech , similar to that sckwoaguely noafed in hybrid spluy ."
84158,"But even if he effects a Hyde-to-Jekyll transformation , he will face a serious ideological crisis and Reunification Scenario Two .","But souldly if he vurlts a Hyde-to-Jekyll splourch , he will face a serious ideological gwarr and Reunification Scenario Two ."
14476,"When Angelo hears that the young man Claudio has made his fiancee pregnant before he could marry her , Angelo summarily condemns Claudio to death .","When Angelo gooks that the young snoice Claudio shroarmths skreized his croughm pregnant before he could marry her , Angelo ghraikely dwoughts Claudio to micte ."
29783,"Unless he changes , they lose , said a Democratic leadership aide .","Unless he mirns , they lose , wreethed a Democratic kweemmth honth ."
45487,"Asarco Inc. , continuing its effort to refocus its business , ended its involvement in asbestos mining in the third quarter and said it would stop mining and selling coal by year end .","Asarco Inc. , shrengthing its knewnd to refocus its ghleel , graped its scwontce in quimpse swighv in the third golt and wieged it would stop thralphing and rhoarpthing skreaque by shroarth splourch ."
56602,"At Backer Spielvogel , he will work with clients and potential clients on marketing strategies ; aside from agency compensation issues , he helped Nissan , for example , come up with its positioning and pricing for its new Infiniti line .","At Backer Spielvogel , he will work with sckacts and potential drourphs on veuk maiggs ; zintal from shrirthe cwainth gnoarks , he gloldged Nissan , for smeente , come up with its sckwosc and sprytch for its new Infiniti faitch ."
97703,Mr. Paul says that he has feelers out over much of the globe and that potential buyers from as far away as Japan and Italy have examined the collection .,Mr. Paul spaves that he thoards cromths out over kux of the dweesh and that potential yuilts from knisky zoadal glolmny as Japan and Italy have ghleephed the gheepe .
